"id","department_id","municipality_id","postal_zone","name","type","neighborhood","sidewalk"
251268,25,25839,2512,251268,"Rural","Sin Informacion de Barrios","ALGODONES- BOCA DE MONTE-  BOCA MONTE-  BUENAVISTA ALTO REDONDO-  CAMPO HERMOSO-  CASCADAS-  EL CARMEN-  EL CARMEN-  EL MADURO-  JAGUA-  MESITAS-  SAN ANTONIO-  SAN LUIS-  SAN PEDRO LA JAGUA-  SAN ROQUE-  SANTA TERESA-  SINAI-  TOQUIZA"
251401,25,25530,2514,251401,"Urbano","Sin Informacion de Barrios","QUIENQUITA"
251407,25,25530,2514,251407,"Rural","Sin Informacion de Barrios","ALTO REDONDO- BRASILIA-  BUENAVISTA-  BUENOS AIRES-  CAÑO CLARO LA LIBERTAD-  CAÑO RICO-  CAÑO TIGRE-  CEDRITOS-  DIAMANTE-  EL CARMEN-  EL ENGAÑO-  EL TIGRE-  LA EUROPA-  MACAPAY ALTO-  PALOMAS CAÑO CLARO-  PALOMAS DE VILLANUEVA-  SAN FERNANDO-  SAN ISID"
251420,25,25438,2514,251420,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
251427,25,25438,2514,251427,"Rural","Sin Informacion de Barrios","ALTO EL QUEMAO- BRISAS DE JAGUA-  CHOARAL-  FATIMA-  GAZADUQUE CENTRO-  GAZAIRE-  GRAMALOTE-  LA GUARAPAYA-  LAS CAIDAS-  MESA REYES CENTRO-  SAN FRANCISCO-  SAN ISIDRO-  SAN JUAN DE LOS REYES-  SAN MIGUEL-  SANTA RITA"
251428,25,25438,2514,251428,"Rural","Sin Informacion de Barrios","ARENALES CENTRO- BELLAVISTA-  CHORRENANO-  EL RETIRO (LA BODEGA)-  EL TABLON-  EL VAINILLO (SAN ANTONIO DE LOS M.)-  GAZATAVENA CENTRO-  GUAJARAY CENTRO-  HUMEA-  JAPON-  LA ARGENTINA-  LA ESMERALDA-  LA ESPERANZA-  LA SERRANA-  LA ZARZA-  LOS ALPES CENTR"
251601,25,25841,2516,251601,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
251607,25,25841,2516,251607,"Rural","Sin Informacion de Barrios","Belén- BOBADILLAS-  Cabecera Municipal-  Cacique-  CARRIZO-  Centro Afuera-  Cerro de Bochica-  Cruz Verde-  Fistega-  GRAMAL-  GUATA-  Guayacundo-  LA HUERTA-  LADERAS-  Luciga-  Molino-  Pueblo Nuevo-  Pueblo Viejo-  Puente Amarillo-  RIO BLANCO-  Río N"
251620,25,25181,2516,251620,"Urbano","Sin Informacion de Barrios","RESGUARDO COSTADO SUR- RESGUARDO PARTE BAJA-  RESGUARDO PARTE BAJA"
251627,25,25181,2516,251627,"Rural","Sin Informacion de Barrios","AGUA DULCE- BARRONEGRO-  EL CURI-  EL HATO-  EL PULPITO-  EL RESGUARDO-  EL UVAL-  FERRALARADA-  LA MESETA-  LA PALMA-  LA VICTORIA-  LOS LAURELES-  QUILIZA"
251628,25,25181,2516,251628,"Rural","Sin Informacion de Barrios","CABANA"
251640,25,25279,2516,251640,"Urbano","Sin Informacion de Barrios","CARRIZAL- COASAVISTA-  LAVADERO-  RESGUARDO"
251647,25,25279,2516,251647,"Rural","Sin Informacion de Barrios","AL PASTORA- CEREZOS-  CHINUA-  COACHA-  GUACHANOVA-  HATO VIEJOZ-  LA CHORRERA-  LA MARGARITA-  MORTICAL-  PAVAL-  QUEBRADA BLANCA-  RIO NEGRO-  SUSA-  TABLON"
251648,25,25279,2516,251648,"Rural","Sin Informacion de Barrios","CHIVATE- CHORRILLOS-  COLOMBIA-  CORDOVA-  EL SALITRE-  FONTE-  GRANADILLO-  LA CANANEA-  MARACAIBO-  MAZA-  RIO BLANCO-  UCUATOQUE"
251801,25,25178,2518,251801,"Urbano","Sin Informacion de Barrios","Cabecera Municipal- Mongue"
251807,25,25178,2518,251807,"Rural","Sin Informacion de Barrios","Boquerón de Mongue- Cerezos Chiquitos-  Flores-  Mone-  Munar-  Nizame-  Rondalla"
251808,25,25178,2518,251808,"Rural","Sin Informacion de Barrios","Alto del Ramo- Cumba-  Marilandia-  Quente"
251810,25,25845,2518,251810,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
251817,25,25845,2518,251817,"Rural","Sin Informacion de Barrios","Alto de La Cruz- Caraza-  Colorados-  EL HOYO-  La Palma-  LA RINCONADA-  Llano de Chipaque-  Mercadillo I-  Mercadillo II-  PLACITAS-  POTRERITOS-  Potrero Grande-  Querente-  RAMAL-  Siecha"
251820,25,25151,2518,251820,"Urbano","Ciudad Jardín- El Palmar- El Prado- La Inmaculada- Las Delicias- Las Villas- Manuel F Pabón- Rafael Núñez- San Fernando- Santa Bárbara- Villas del Tejar","Cabecera Municipal- Caqueza-  Centro Piscina-  El Campín-  Monrruta-  Pantano de Carlos"
251827,25,25151,2518,251827,"Rural","Sin Informacion de Barrios","Alto de Cruz- Banco-  El Carmen-  El Páramo-  El Tablon-  El Volador-  Ganco-  Giron de Blancos-  Giron de Moyas-  Giron de Resguardo-  Hoya de Santiago-  Hoyas-  La Chapa-  La Jabonera-  Los Pinos-  NOVILLEROS-  Palo Grande-  Ponta-  PONTA-  POTRERO ALTO"
251830,25,25281,2518,251830,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
251837,25,25281,2518,251837,"Rural","Sin Informacion de Barrios","ARRAYANAL- EL CENTRO-  EL ESPINO-  JUCUAL-  LA HOYA-  POTRERITOS-  QUINCHITA-  SAN ANTONIO-  YERBABUENA"
251840,25,25594,2518,251840,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
251847,25,25594,2518,251847,"Rural","Sin Informacion de Barrios","CAIMITO- CENTRO-  CHILCAL ALTO-  CHILCAL BAJO-  CORRALEJA-  EL HERRERO-  GRANADILLO-  GRANADILLO-  GUACAPATE-  GUAMAL BAJO-  GUANE-  HOYA ALTA-  HOYA BAJA-  HOYA VARGAS-  La Estrella-  LA MOYA-  LLANO GRANDE-  MESITAS-  Oro Perdido-  PICALITO-  PLATANILLO"
251850,25,25335,2518,251850,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
251857,25,25335,2518,251857,"Rural","Sin Informacion de Barrios","CASA DE TEJA- CHIPAQUE-  CHIRAJARA ALTA-  CHIRAJARA BAJA-  CONUCOS-  EL ESPINAL-  EL ESPINAL-  EL LAUREL-  EL NARANJAL-  ENCENILLOS-  ESTAQUECA  BAJO-  ESTAQUECA ALTO-  FUNDICIONES-  GUAMAL ALTO-  JABONERAS-  LA PALMA-  LA PALMA-  LAS MESAS-  Líbano-  LIM"
251860,25,25339,2518,251860,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
251867,25,25339,2518,251867,"Rural","Sin Informacion de Barrios","CALIFORNIA- CANUELAL-  CARMEN ABAJO-  CARMEN ARRIBA-  CERINZA-  EL BRASISL-  EL CEDRAL-  EL RAMAL-  EL SALITRE-  LA CONCEPCION-  LA PALMA-  LA REINA-  LAS HUERTAS-  MESA DE CASTRO-  PASCOTE-  RIO BLANCO-  SAN ANTONIO"
252001,25,25053,2520,252001,"Urbano","Sin Informacion de Barrios","SAN ANTONIO- SAN JOSE-  SAN MIGUEL-  SAN ROQUE-  SANTA BARBARA"
252007,25,25053,2520,252007,"Rural","Sin Informacion de Barrios","EL PLACER- GUAYABAL-  SAN PATRICIO"
252008,25,25053,2520,252008,"Rural","Sin Informacion de Barrios","AGUANEGRA- EL CARMEN-  EL DORADO-  QUECOS-  SAN ANTONIO-  SAN LUIS-  SANTA ROSA"
252010,25,25524,2520,252010,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
252017,25,25524,2520,252017,"Rural","Sin Informacion de Barrios","BUENOS AIRES- BUENOS AIRES-  DIAMANTE-  EL CARACOL-  EL GAUCHO-  EL GUARUMO-  GUACANONZO ALTO-  GUACANONZO BAJO-  HATO VIEJO-  LA CHORRERA-  LA LOMA-  MERCADILLO-  PALMAR BAJO-  PIRINEOS-  PORTONES-  SABANA LARGA-  SAGRADO CORAZON-  SAN FRANCISCO-  SAN MI"
252020,25,25649,2520,252020,"Urbano","Sin Informacion de Barrios","EL CARMEN"
252027,25,25649,2520,252027,"Rural","Sin Informacion de Barrios","AGUAMARILLA- LAUREL ALTO"
252028,25,25649,2520,252028,"Rural","Sin Informacion de Barrios","ALEJANDRA- EL DIAMANTE-  El Toldo-  EL TULCAN-  HONDURAS-  LA GRACIELA-  LAUREL BAJO-  LOS ANDES-  San Antonio"
252030,25,25506,2520,252030,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
252037,25,25506,2520,252037,"Rural","Sin Informacion de Barrios","AGUADULCE- LA REFORMA-  PALMAR ALTO-  Q. GRANDE ALTA-  Q. GRANDE BAJA-  REBOL-  SAN CRISTOBAL-  SANTA MARTA"
252040,25,25120,2520,252040,"Urbano","Sin Informacion de Barrios","ALTO ARIARI- SANTA LUCIA-  SANTA RITA"
252047,25,25120,2520,252047,"Rural","Sin Informacion de Barrios","APOSENTOS- BAJO ARIARI-  CANADA-  Capitolio-  COA - EL RETIRO-  Concepción-  EL RUBI-  Guacanas-  HOYERIAS-  LA CASCADA-  LA PLAYA-  La Unión-  LAS AGUILAS-  LAS MERCEDES-  LAS VEGAS-  NUÑEZ-  Nueva Granada-  NUEVA GRANADA-  Nuñez-  PAQUILO-  PEÑAS BLANCA"
252201,25,25535,2522,252201,"Urbano","Sin Informacion de Barrios","BOCA DE MONTE- EL RETIRO-  EL ZAQUE-  LA MESA-  LAZARO FONTE-  SAN PEDRO"
252207,25,25535,2522,252207,"Rural","Sin Informacion de Barrios","ALTO DEL MOLINO- BRADAMONTE-  EL BOBAL-  EL TENDIDO-  GUCHIPAS-  JUAN XIII-  LA ESPERANZA-  PIAMONTE-  PROVIDENCIA-  SABANETA-  SALDUA-  SAN JOAQUIN-  SAN RAFAEL-  SAN RAFAEL-  TIERRA NEGRA"
252208,25,25535,2522,252208,"Rural","Sin Informacion de Barrios","COSTA RICA- JUAN VIEJO-  LA ARGENTINA-  SAN PABLO"
252211,25,25290,2522,252211,"Urbano","Sin Informacion de Barrios","EL JORDAN- LA PALMA-  LA VENTA-  LOS SAUCES-  PEKIN-  RESGUARDO"
252212,25,25290,2522,252212,"Urbano","Sin Informacion de Barrios","BETHEL- LA VENTA-  MOSQUERA"
252217,25,25290,2522,252217,"Rural","Sin Informacion de Barrios","BERMEJAL"
252218,25,25290,2522,252218,"Rural","Sin Informacion de Barrios","ALTAGRACIA- BATAN-  BETHEL-  BOCHICA-  BOCHICA-  EL CARMEN-  EL CARMEN-  EL GUAMO-  MESITAS-  PALACIOS-  SALITRE-  SANTA LUCIA-  SANTA TERESITA-  SARDINAS-  SARDINAS"
252219,25,25290,2522,252219,"Rural","Sin Informacion de Barrios","ESPINALITO- LA ISLA"
252230,25,25805,2522,252230,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
252237,25,25805,2522,252237,"Rural","Sin Informacion de Barrios","BALUNDA- BATAVIA-  BATEAS-  CALANDAIMA-  CAPOTES-  CARACOLI-  EL CAIRO-  EL MANGO-  EL TRIUNFO-  LA PUERTA-  LA VUELTA-  NARANJAL-  SAN ANTONIO-  SAN LUIS DE CHISQUE-  SAN VICENTE-  SANTA MARIA-  SIBERIA"
252240,25,25743,2522,252240,"Urbano","Sin Informacion de Barrios","BOSA CHOQUE- CENTRO-  CUCHARAL-  LA PORTADA-  LOMA ALTA-  NOVILLEROS-  PANAMA-  QUEBRADA HONDA-  SAN JOSE DEL CHOCHO-  SANTA RITA ALTA-  USATAMA-  VIENA"
252247,25,25743,2522,252247,"Rural","Sin Informacion de Barrios","ARGELIA- ARGENTINA-  CALANDAMIA-  GLASGOW-  JAVA-  YAYATA"
252248,25,25743,2522,252248,"Rural","Sin Informacion de Barrios","AGUA BONITA- AGUADITA-  ALTO CHARCO-  AZAFRANAL-  EL PENDON-  EL PROGRESO-  GUASIMAL-  JALISCO-  LOS ROBLES-  NORUEGA ALTA-  SAN LUIS-  SAN MIGUEL-  SAN RAFAEL-  SAN RAIMUNDO-  SANTA HELENA-  SUBIA CENTRAL-  VICTORIA ALTA"
252250,25,25312,2522,252250,"Urbano","El Carmelo- El Centro- El Progreso- El Triunfo- Maracaibo- Venecia- Zona de Riesgo","EL RAMAL- LA VEINTIDOS-  SAN JOSE BAJO"
252257,25,25312,2522,252257,"Rural","Sin Informacion de Barrios","ALTO DE LA CRUZ- CARMELO-  CARRIZAL-  EL HOYO-  LA PLANADA-  LA PLAYITA-  SABANETA"
252401,25,25488,2524,252401,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
252407,25,25488,2524,252407,"Rural","Sin Informacion de Barrios","LIMONES- PRADITO"
252408,25,25488,2524,252408,"Rural","Sin Informacion de Barrios","AGUADICITO- Cabecera Municipal-  Chimbí-  EL MANGO-  El Salero-  LA ESMERALDA-  La Reforma-  LOS CUROS-  Malachí-  PIEDRANCHA-  SAN BARTOLO-  San José-  Tokio-  TOLEMAIDA"
252410,25,25612,2524,252410,"Urbano","Sin Informacion de Barrios","Cañaveral- Limoncitos-  Paradero 1"
252417,25,25612,2524,252417,"Rural","Sin Informacion de Barrios","BARZALOZA- BERLING-  CAJON-  Callejón-  Casablanca-  COBOS-  Cumaca-  EL HOBAL-  El Portal-  La Apicalá-  LA BALSITA-  La Carrera-  LA PALMITA-  LA SONORA-  La Virginia-  LLano Pozo-  MALACIA-  Manuel Norte-  MANUEL NORTE-  PIAMONTE-  PRESIDENTE-  PUBENZA"
252431,25,25307,2524,252431,"Urbano","Alameda- Alcatraz I- Alcatraz II- Alicante I- Alicante II- Altos de Alcatraz- Altos de Chicalá- Altos del Peñón- Balcones II- Bavaria- Blanco- Bosques del Norte- Brisas del Bogotá- Colsubsidio (El Corozo)- Diamante- Diamante Popular- El Cedrito- El Cedro-","Cabecera Municipal- GUABINAL PLAN-  Manuel del Sur-  MANUEL DEL SUR-  Tetilla"
252432,25,25307,2524,252432,"Urbano","10 de Mayo- 20 de Julio- Alto de La Cruz- Alto de Las Rosas- Alto del Rosario- Asocomún- Bello Horizonte- Bocas del Bogotá- Bogotá- Brisas de Girardot- Buenos Aires- Centenario- Centro- Ciudad Montes- Ciudadela Comgirardot- Condominio El Mirador- Condomin","Sin Informacion de Veredas"
252437,25,25307,2524,252437,"Rural","Sin Informacion de Barrios","ACAPULCO- AGUA BLANCA-  BUSCAVIDAS-  Cabecera Municipal-  El Topacio-  GUABINAL CERRO-  LA PRADERA-  LA REFORMA-  MORRO AZUL-  ORIENTE-  POTRERILLO-  SAN LORENZO-  SANTA HELENA"
252601,25,25386,2526,252601,"Urbano","Sin Informacion de Barrios","ALTO DEL TIGRE- CALUCATA-  DOIMA-  GUAYABAL-  HATO NORTE-  LA TRINIDAD-  SAN NICOLAS-  SAN NICOLAS BAJO"
252607,25,25386,2526,252607,"Rural","Sin Informacion de Barrios","ALTO GRANDE- BUENAVISTA-  HONDURAS-  PARAISO-  SAN JAVIER-  SAN LORENZO"
252608,25,25386,2526,252608,"Rural","Sin Informacion de Barrios","ALTO DE FLORES- EL TIGRE-  HUNGRIA-  LA CONCHA-  LA TRINITA-  LAGUNAS-  SAN ESTEBAN-  SAN MARTIN-  Santa Ana-  SANTA BARBARA-  SANTA LUCIA-  Santa lucía"
252610,25,25797,2526,252610,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
252617,25,25797,2526,252617,"Rural","Sin Informacion de Barrios","ANDEN- BETULIA-  CATALAMONTE-  CATIVA-  CHILCAL-  EL PALMAR-  EL ROSARIO-  EL TIGRE-  ESCALANTE-  FLORIAN-  GUASIMAL-  GUAYABAL BAJO-  HELECHAL-  HOSPICIO-  JUNCA-  LA HONDA-  LAGUNETA-  LUSERNA-  NAPOLES-  PAYACAL-  PEÑA NEGRA-  ROBLEHUECO-  SAN ANTONIO-"
252620,25,25645,2526,252620,"Urbano","Sin Informacion de Barrios","LAGUNA GRANDE- PATIO DE BOLAS"
252627,25,25645,2526,252627,"Rural","Sin Informacion de Barrios","ANTIOQUIA- ARRACACHAL-  BOSATAMA-  CAICEDO-  CANOAS-  CHICAQUE-  COLOMBIA-  CUSIO-  EL CAJON-  EL CAJON-  FUTE-  LA ANGUSTIAS-  LA MARTA-  LA RAMBLA-  LA RAPIDA-  LAS PALMAS-  MARSELLA-  POCHOS-  QUEBRADA GRANDE-  SABANETA-  SAN FRANCISCO-  SAN ISIDRO-  S"
252630,25,25245,2526,252630,"Urbano","Sin Informacion de Barrios","CUCUTA- FRANCIA-  SAN JOSE-  SANTA CRUZ-  SANTO TOMAS-  SUBIA"
252637,25,25245,2526,252637,"Rural","Sin Informacion de Barrios","EL PORVENIR- GUACACHA-  PRADILLA"
252638,25,25245,2526,252638,"Rural","Sin Informacion de Barrios","GRANJAS- LA FLECHA-  LA VICTORIA-  LA VIRGINIA-  MISIONES-  PITALA-  SAN ANDRES-  SAN PEDRO-  SANTA ISABEL-  SANTA MARTA-  TRINIDAD-  TRUJILLO"
252640,25,25035,2526,252640,"Urbano","Sin Informacion de Barrios","Apicatá- Cabecera Municipal-  La Chica-  Las Mercedes-  San Antonio-  San José-  San Judas-  Santa Bárbara-  Santa Rosa"
252647,25,25035,2526,252647,"Rural","Sin Informacion de Barrios","Lautania"
252648,25,25035,2526,252648,"Rural","Sin Informacion de Barrios","Calichana- El Consuelo-  El Higuerón-  EL TRIUNFO-  El Vergel-  La Esmeralda-  LAGUNA VERDE-  Panamá-  Providencia Garcia-  Providencia Mayor-  SANTA RITA-  SANTO DOMINGO-  SEVILLA-  SOLEDAD"
252650,25,25599,2526,252650,"Urbano","Sin Informacion de Barrios","SALCEDO- SOCOTA"
252657,25,25599,2526,252657,"Rural","Sin Informacion de Barrios","ALTO DEL TRIGO- Circacia-  COPO-  NARANJAL-  NARANJALITO-  PALENQUE-  PALOQUEMAO-  VASQUEZ"
252660,25,25878,2526,252660,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
252667,25,25878,2526,252667,"Rural","Sin Informacion de Barrios","ALBANIA- ATALA-  BALCONES-  BEJUCAL-  BRASIL-  BUENAVISTA-  BUENOS AIRES-  CAROTES-  CEILA-  CHONTADURO-  EL PALMAR-  EL RECREO-  FLORENCIA-  GLORIA-  JAZMIN-  LA CAJITA-  LA ESCUELA-  LA ESPERANZA-  LA FLORIDA-  LAGUNAS-  LIBERIA-  MOGANBO-  PAJAS BLANCA"
252668,25,25878,2526,252668,"Rural","Sin Informacion de Barrios","Andalucía- ARABIA-  ARCADIA-  CALIFORNIA-  CAMPOS-  COSTA RICA-  El Cobral-  ENTRERIOS-  Golconda-  HONDURAS-  La Esperanza-  LA MAGDALENA-  LA RUIDOSA-  OLIVOS-  SAN RAMON"
252801,25,25580,2528,252801,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
252807,25,25580,2528,252807,"Rural","Sin Informacion de Barrios","BETANIA- BUENAVISTA-  CENTRO-  LA HAMACA-  LA LIBERTAD-  LA VICTORIA-  LOMA LARGA-  LOMA TENDIDA-  MANANTIAL-  PITUÑA"
252810,25,25368,2528,252810,"Urbano","Sin Informacion de Barrios","ANDORRA- EL TABACO-  LA COLORODA-  LOS ANONES"
252817,25,25368,2528,252817,"Rural","Sin Informacion de Barrios","EL PALMAR- LA BUITRERA-  SAN JOSE"
252820,25,25324,2528,252820,"Urbano","Sin Informacion de Barrios","SANTA ISABEL"
252827,25,25324,2528,252827,"Rural","Sin Informacion de Barrios","COTOMA- EL HATILLO-  EL NEME"
252830,25,25483,2528,252830,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
252837,25,25483,2528,252837,"Rural","Sin Informacion de Barrios","APAUTA- BUSCAVIDA-  CAFETO-  CERRO DEL GUSANO-  ESCAÑOS-  GARBANZAL-  LOS ESCAÑOS-  MENDOZA-  PORVENIR-  REFORMA-  VERDAL"
252840,25,25815,2528,252840,"Urbano","Sin Informacion de Barrios","ACUATA- CATARNICA-  GUACANA-  LA COLORADA-  SAN PABLO"
252847,25,25815,2528,252847,"Rural","Sin Informacion de Barrios","CAPOTES- CERRO DE LA MATA-  GALLINAZO-  LA PARADA-  LA TETE-  MALBERTO-  SANTA ROSA-  SANTUARIO-  SOLETO-  VILLA"
252848,25,25815,2528,252848,"Rural","Sin Informacion de Barrios","ARMENIA"
252850,25,25001,2528,252850,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
252857,25,25001,2528,252857,"Rural","Sin Informacion de Barrios","AGUA FRIA- ALTO DE LA VIGA-  ASOMADERO-  BELEN-  BELLAVISTA-  IBAÑES-  ISNA-  LA BALSITA-  LA ESMERALDA-  LA GLORIA-  LA PUNA-  LAS MERCEDES-  LETICIA-  SALADA-  SAN JERONIMO-  SAN JOSE"
253001,25,25099,2530,253001,"Urbano","Sin Informacion de Barrios","BOBACE- CORTES-  CUBIA"
253007,25,25099,2530,253007,"Rural","Sin Informacion de Barrios","EL CORZO"
253010,25,25898,2530,253010,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
253017,25,25898,2530,253017,"Rural","Sin Informacion de Barrios","ANATOLI- CHIRCAL-  EL CHUSCAL-  ESPERANZA-  RINCON SANTO-  SAN JOSE-  SAN MATEO-  SAN PEDRO"
253020,25,25123,2530,253020,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
253027,25,25123,2530,253027,"Rural","Sin Informacion de Barrios","ALTO DEL FRISOL- BAIVEN-  CALNDAIMA BAJA-  CAMPO SANTO-  CATALINA ALTA-  CATALINA BAJA-  EL ESPINAL-  EL LIMONAL-  EL OCASO-  LA CANDELARIA-  LA JOYA-  LA LAGUNA-  LA UCHUTA-  LA VEGA-  MARGARITA-  NARANJAL-  PALOQUEMAO-  PEÑA NEGRA-  RECEBERA-  SAN ANTON"
253030,25,25596,2530,253030,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
253037,25,25596,2530,253037,"Rural","Sin Informacion de Barrios","ALTO DEL ROBLE- BERLIN-  CABRERA-  CAPATA-  CHONTARAL-  CONCORDIA-  EL BELEN-  EL CHAMANTE-  EL CONDE-  EL ESPINO-  EL LIBANO-  EL RETIRO-  El Rosario-  EL SINAI GRANDE-  EL TIBER-  GIBRALTAR-  GOLGOTA-  GUADALUPE-  ILO-  LA ARABIA-  LA ARGENTINA-  LA BOT"
253040,25,25040,2530,253040,"Urbano","Sin Informacion de Barrios","CALNDAIMA- CORAMA-  LA ESMERALDA-  LA LAGUNA-  LA MARIA-  SAN CAYETANO-  SAN ISIDRO-  SAN JUANITO"
253047,25,25040,2530,253047,"Rural","Sin Informacion de Barrios","BALSILLAS- CAPREA-  CHINIATA-  EL RETIRO-  EL TRIGO-  ESPERANZA-  LOS ALPES-  LOS BALSOS-  Los Manzanos-  MATIMA-  POZO HONDO-  PRIMAVERA DE MATIMA-  PUEBLO VIEJO-  PUENTE TIERRA-  SAN AGUSTIN-  SAN RAFAEL-  SAN RAFAEL-  SANTA ANA-  SANTA BARBARA-  SANTO"
253048,25,25040,2530,253048,"Rural","Sin Informacion de Barrios","MESITAS DE CABALLERO- PLATANAL"
253051,25,25269,2530,253051,"Urbano","Alamos- Arbelaez- Berlín- Centro- Chapinero- Chicuaza- Concepción- Copihue- Daniel Ortega- Diurba- Dos Caminos- El Bosque- El Llanito- Gibraltar- La Esmeralda- La Esperanza- Las Lajas- Las Piedras- Las Quintas- Laureles- Llano del Tunjo- Llano Popular- Lo","Cabecera Municipal- Mancilla-  Prado-  San Rafael"
253052,25,25269,2530,253052,"Urbano","Altillos del Chicó- Arboleda- Brasilia- Cartagenita- El Edén- El Jardín- El Mirador de La Arboleda- El Paraíso- El Rincón de Faca- Girardot- Juan XXIII- La Campiña- La Convención- La Paz- La Pepita- Las Mercedes- Los Jazmínes- Los Monarcas- Los Saucos- Ma","El Corzo- Manablanca-  Moyano-  Pueblo Viejo"
253057,25,25269,2530,253057,"Rural","La Riviera","Sin Informacion de Veredas"
253058,25,25269,2530,253058,"Rural","Sin Informacion de Barrios","Sin Informacion de Veredas"
253201,25,25019,2532,253201,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
253207,25,25019,2532,253207,"Rural","Sin Informacion de Barrios","CHAMARRO- CHIMBE-  GARBANZAL-  MAMAY ALTO-  MANOA-  MESITAS-  PANTANILLO-  PICACHO-  POBLEDAL-  TRINIDAD"
253210,25,25328,2532,253210,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
253217,25,25328,2532,253217,"Rural","Sin Informacion de Barrios","CENTRO- RESGUARDO"
253220,25,25095,2532,253220,"Urbano","Sin Informacion de Barrios","CENTRO"
253227,25,25095,2532,253227,"Rural","Sin Informacion de Barrios","ALTO DEL PUEBLO- APOSENTOS-  CAÑADAS-  CAJON-  CAMBULAR-  CARACOL-  CHINIATA-  EL DESCANSO-  EL RETIRO-  GARITA-  GUALIVA-  HATILLO-  MOLINO-  PAJONAL-  PALO BLANCO ALTO-  PALO BLANCO BAJO-  PERIQUITO-  PUEBLO VIEJO-  SAN CRISTOBAL-  VOLCAN"
253230,25,25867,2532,253230,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
253237,25,25867,2532,253237,"Rural","Sin Informacion de Barrios","CENTRO"
253240,25,25168,2532,253240,"Urbano","Sin Informacion de Barrios","CENTRO- MELGAS"
253247,25,25168,2532,253247,"Rural","Sin Informacion de Barrios","ALTAGRACIA- BALUNDA-  CALAMBATA-  CAMPO ALEGRE-  EL RETIRO-  EL RINCON-  GUATE-  HELECHAL-  PEDREGAL-  SANTA TERESA"
253250,25,25662,2532,253250,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
253257,25,25662,2532,253257,"Rural","Sin Informacion de Barrios","CENTRO- EL CARMEN-  GUAYAQUIL-  HATO-  IVANCITO-  MESITA-  PARAMON-  SAN NICOLAS"
253258,25,25662,2532,253258,"Rural","Sin Informacion de Barrios","CAMBAO- CAPIRA-  EL LIMON-  HONDURAS-  La Aldea Danubio-  LA UNION-  LLANO DEL PLATANAL-  LOMA LARGA-  NUQUIA-  PUERTO CHAGUANI-  San Martin-  Santuario"
253260,25,25086,2532,253260,"Urbano","Sin Informacion de Barrios","HONDURAS"
253267,25,25086,2532,253267,"Rural","Sin Informacion de Barrios","Ambalema(Cabecera Municipal)- CAMPO ALEGRE-  CAPIAL-  EL BEBEDERO-  EL PALMAR  LA HOYA-  GRAMALOTAL-  GUACAMAYAS-  GUACHARACAS-  LA CHACARA-  LA POPA-  OCANDA-  Pajonales-  PAQUILO-  Playa Verde-  TALIPA-  TAPULO-  Vile"
253401,25,25718,2534,253401,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
253407,25,25718,2534,253407,"Rural","Sin Informacion de Barrios","GUALIMA- GUANE-  JAVA-  LA CANDELARIA-  La Selva-  La Tribuna-  LA VICTORIA-  PILUMA-  SAN ANTONIO-  SAN BERNARDO-  SANTA TERESA-  SIANI"
253408,25,25718,2534,253408,"Rural","Sin Informacion de Barrios","ACUARA- BUENOS AIRES-  BULUCAIMA-  CENTRO-  El Balsal-  El Cajón-  EL ENTABLE-  EL ENTABLE-  EL MOJON-  GUAYACUNDO-  GUAYACUNDO ALTO-  GUAYACUNDO BAJO-  ILO-  Ilo Grande-  La Concepción-  LA GRANJA-  LA HUERTA-  LA PAZ-  LAS MARIAS-  LAS MERCEDES-  LIMONA"
